,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
7138,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'hear', u'survivor', u'story', u'tell', u'kbcs', u'radio']"
7139,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u'sexually', u'abuse', u'year', u'get', u'away', u'advocate', u'survivor', u'hear', u'story']"
7140,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'raise', u'awareness', u'hear', u'story']"
7141,2.0,0.1597,"man, woman, time, be, get, help, year, good, need, friend","[u'edie', u'campbell', u'pen', u'letter', u'fashion', u'industry', u'sexual', u'assault', u'man']"
7142,2.0,0.1581,"man, woman, time, be, get, help, year, good, need, friend","[u'terry', u'crew', u'file', u'police', u'report', u'sexual', u'assault', u'claim']"
7143,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'secret', u'keep', u'check', u'book', u'trailer', u'denial']"
7144,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'male', u'sexual', u'abuse', u'survivor']"
7145,2.0,0.1731,"man, woman, time, be, get, help, year, good, need, friend","[u'story', u'may', u'interested', u'contact']"
7146,2.0,0.1645,"man, woman, time, be, get, help, year, good, need, friend","[u'survivor', u'receive', u'recognition', u'suffering']"
7147,2.0,0.159,"man, woman, time, be, get, help, year, good, need, friend","[u'journey', u'uncharted', u'water', u'feat', u'dan', u'quenneville', u'alter', u'pain']"
7148,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'journey', u'layer', u'trauma', u'feat_david', u'lorenz']"
7149,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'journey', u'uncharted', u'water', u'feat', u'dan', u'quenneville', u'alter', u'pain', u'check']"
7150,2.0,0.1646,"man, woman, time, be, get, help, year, good, need, friend","[u'difficult', u'truth', u'gay', u'man', u'sexual', u'assault']"
7151,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'pleasure', u'keep', u'talk', u'important', u'topic']"
7152,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'distract', u'message', u'sexual', u'assaul', u'immune']"
7153,2.0,0.1588,"man, woman, time, be, get, help, year, good, need, friend","[u'mckayla_maroney', u'say', u'larry', u'nassar', u'begin', u'sexually', u'abuse']"
7154,2.0,0.1668,"man, woman, time, be, get, help, year, good, need, friend","[u'survivor', u'unite']"
7155,2.0,0.1622,"man, woman, time, be, get, help, year, good, need, friend","[u'survivor', u'hear', u'story', u'other', u'share', u'story']"
7156,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'journey', u'denial', u'feat', u'nanette', u'kirsch', u'part']"
7157,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend","[u'journey', u'self', u'compassion', u'feat_david', u'lohman', u'devore']"
7158,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'journey', u'layer', u'trauma', u'feat_david', u'lorenz']"
7159,2.0,0.1575,"man, woman, time, be, get, help, year, good, need, friend","[u'male', u'survivor', u'sexual', u'violence', u'find', u'voice', u'documentary']"
7160,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'hear', u'survivor', u'story', u'tell', u'kbcs', u'radio']"
7161,2.0,0.1618,"man, woman, time, be, get, help, year, good, need, friend","[u'sexually', u'abuse', u'year', u'get', u'away', u'advocate', u'survivor', u'hear', u'story']"
7162,2.0,0.158,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'raise', u'awareness', u'hear', u'story']"
7163,2.0,0.1598,"man, woman, time, be, get, help, year, good, need, friend","[u'believe', u'inspire', u'woman', u'scar', u'shamed', u'silence']"
7164,2.0,0.165,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'love', u'response']"
7165,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'anyone', u'else', u'start', u'think', u'courageous', u'accusation', u'look']"
7166,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'part', u'solution', u'part', u'problem', u'part', u'solution', u'part', u'problem']"
7167,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'part', u'solution', u'part', u'problem', u'part', u'solution', u'part', u'problem']"
7168,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'see', u'realize', u'guilty']"
7169,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend","[u'lion', u'growl', u'make', u'entire', u'pride', u'roar']"
7170,2.0,0.1575,"man, woman, time, be, get, help, year, good, need, friend","[u'know', u'people', u'upset', u'kevin_spacey', u'tell', u'someone', u'know', u'assault']"
7171,2.0,0.1615,"man, woman, time, be, get, help, year, good, need, friend","[u'geh', u'mal', u'der', u'kleinen', u'hi', u'ann', u'arsch', u'nicht', u'einfach', u'ein', u'song', u'und', u'keinen', u'bock', u'mehr']"
7172,2.0,0.1625,"man, woman, time, be, get, help, year, good, need, friend","[u'w', u'sich', u'uber', u'die', u'viehlzahl', u'wundert', u'sollte', u'sich', u'zuruckhalten', u'und', u'einfach', u'mal', u'zuhoren', u'change', u'hi', u'ist', u'nicht', u'neu']"
7173,2.0,0.1589,"man, woman, time, be, get, help, year, good, need, friend","[u'wonder', u'shoe', u'drop', u'touchy', u'feely', u'biden']"
7174,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'enough', u'say']"
7175,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'maybe', u'wanna', u'talk', u'anymore']"
7176,2.0,0.1627,"man, woman, time, be, get, help, year, good, need, friend","[u'way', u'go', u'long', u'overdue', u'time', u'time', u'prove', u'people', u'likely', u'address', u'problem', u'congress', u'one', u'personally', u'experienced', u'problem']"
7177,2.0,0.1631,"man, woman, time, be, get, help, year, good, need, friend","[u'andy', u'harris', u'endorse', u'help', u'fund', u'pre', u'runoff', u'campaign', u'wapo', u'interview', u'source', u'substantiate', u'claim', u'make', u'sexual', u'advance', u'underage', u'woman', u'public', u'prosecutor', u'harris', u'silent', u'stop', u'enabler', u'congress', u'pic']"
7178,2.0,0.1594,"man, woman, time, be, get, help, year, good, need, friend","[u'look', u'closely', u'prosecutor', u'investigate', u'buddy', u'misconduct', u'buddy', u'misconduct', u'sign', u'belong', u'elect', u'office', u'andy', u'harris', u'need', u'rescind', u'endorsement', u'roy_moore']"
7179,2.0,0.1655,"man, woman, time, be, get, help, year, good, need, friend","[u'right', u'abt', u'thing', u'hard', u'get', u'job', u'be', u'open', u'have', u'leave', u'sexual', u'assault']"
7180,2.0,0.1709,"man, woman, time, be, get, help, year, good, need, friend","[u'sue', u'tell', u'win', u'get', u'job', u'man', u'woman', u'alike', u'try', u'sweep', u'rug']"
7181,2.0,0.1613,"man, woman, time, be, get, help, year, good, need, friend","[u'people', u'use', u'voice', u'create', u'change', u'tweet', u'together', u'continue', u'shin', u'light', u'issue']"
7182,2.0,0.1623,"man, woman, time, be, get, help, year, good, need, friend","[u'one', u'nearly', u'victim', u'help', u'last', u'year', u'could', u'say']"
7183,2.0,0.16,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'bravery', u'shin', u'light', u'issue', u'stand', u'support']"
7184,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'importance']
7185,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'name', u'let', u'shame']"
7186,2.0,0.1579,"man, woman, time, be, get, help, year, good, need, friend","[u'bravo', u'courage', u'bravery', u'healing', u'together']"
7187,2.0,0.1694,"man, woman, time, be, get, help, year, good, need, friend","[u'already', u'nonprofit', u'active', u'behalf', u'sexual', u'assault', u'victim', u'need', u'pic', u'pick', u'contest', u'endorsement', u'require']"
7188,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'right', u'hope', u's', u'dead']"
7189,2.0,0.1577,"man, woman, time, be, get, help, year, good, need, friend","[u'cousin', u'always', u'smile', u'family', u'grab', u'alone']"
7190,2.0,0.16,"man, woman, time, be, get, help, year, good, need, friend","[u'clueless', u'willing', u'dismiss', u'reality', u'claim', u'version', u'walk', u'shoe', u'judge']"
7191,2.0,0.1572,"man, woman, time, be, get, help, year, good, need, friend","[u'feel', u'free', u'share', u'nick', u'obviously', u'opinion', u'want', u'everyone', u'know', u'smart', u'really']"
7192,2.0,0.1624,"man, woman, time, be, get, help, year, good, need, friend","[u'group', u'woman', u'ask', u'ever', u'sexually_harass', u'physically', u'violate', u'would', u'cricket']"
7193,2.0,0.1657,"man, woman, time, be, get, help, year, good, need, friend",[u'woman']
7194,2.0,0.159,"man, woman, time, be, get, help, year, good, need, friend","[u'word', u'story', u'heartbreak', u'many', u'child', u'teen', u'adult', u'female', u'deserve', u'good', u'thank', u'mrs']"
7195,2.0,0.1641,"man, woman, time, be, get, help, year, good, need, friend","[u'rapist', u'legal', u'right', u'victim', u'part', u'many', u'report', u'law', u'enforcement']"
7196,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'adult', u'survivor', u'child', u'rape', u'attacker', u'acquit', u'word', u'criminal', u'right', u'victim']"
7197,2.0,0.1595,"man, woman, time, be, get, help, year, good, need, friend","[u'white', u'woman', u'ally', u'called_whore']"
7198,2.0,0.1603,"man, woman, time, be, get, help, year, good, need, friend","[u'coworker', u'be', u'go', u'sharpen', u'pencil', u'coworker', u'bit', u'pencil', u'end']"
7199,2.0,0.1583,"man, woman, time, be, get, help, year, good, need, friend","[u'verbally', u'sexually_harass', u'job', u'touch']"
7200,2.0,0.1644,"man, woman, time, be, get, help, year, good, need, friend","[u'important', u'teach', u'young', u'girl', u'never', u'tolerate', u'predatory', u'behavior', u'brave', u'woman', u'bring', u'powerful', u'man']"
7201,2.0,0.1588,"man, woman, time, be, get, help, year, good, need, friend","[u'mckayla_maroney', u'say', u'eye_open']"
7202,2.0,0.1575,"man, woman, time, be, get, help, year, good, need, friend","[u'alyssa_milanos', u'call', u'sexual', u'abuse', u'victim', u'come_forward', u'goes_viral']"
7203,2.0,0.1686,"man, woman, time, be, get, help, year, good, need, friend",[u'peace']
7204,2.0,0.1622,"man, woman, time, be, get, help, year, good, need, friend","[u'would', u'bet', u'have', u'harass', u'woman', u'life', u'seem', u'awfully', u'defensive', u'something', u'never']"
7205,2.0,0.1705,"man, woman, time, be, get, help, year, good, need, friend","[u'first', u'time', u'know', u'something', u'wrong', u'year', u'literally', u'never', u'stop']"
7206,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'th_grade', u'mom', u'room']"
7207,2.0,0.1638,"man, woman, time, be, get, help, year, good, need, friend","[u'stand', u'sexual', u'assault', u'pic']"
7208,2.0,0.1636,"man, woman, time, be, get, help, year, good, need, friend","[u'lawsuit', u'former', u'athletic', u'trainer', u'include', u'woman', u'athlete', u'say', u's', u'child', u'uncover', u'footage', u'show', u'nassar', u'abuse', u'girl', u'well', u'image', u'child', u'porn', u'video']"
7209,2.0,0.1567,"man, woman, time, be, get, help, year, good, need, friend","[u'hashtag', u'raise', u'awareness', u'fall', u'short', u'create', u'action', u'combat', u'racism', u'sexism']"
7210,2.0,0.1614,"man, woman, time, be, get, help, year, good, need, friend","[u'wish', u'delete', u'even', u'spell', u'name', u'wrong']"
7211,2.0,0.1576,"man, woman, time, be, get, help, year, good, need, friend","[u'come', u'movement', u'public', u'figure', u'overwhelming', u'prove', u'truthful', u'perpetrator', u'admission', u'end', u'roy_moore', u'public', u'career']"
7212,2.0,0.1574,"man, woman, time, be, get, help, year, good, need, friend","[u'proud', u'sharing', u'story', u'god', u'give', u'microphone', u'keep', u'mouth', u'shut', u'awesome']"
7213,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'thank']
7214,2.0,0.167,"man, woman, time, be, get, help, year, good, need, friend","[u'metro', u'pay', u'homage', u'effort', u'raise', u'awareness', u'sexual', u'assault', u'harassment', u'pick', u'copy', u'visit', u'metro', u'pic']"
7215,2.0,0.1655,"man, woman, time, be, get, help, year, good, need, friend","[u'unite', u'sexual', u'assault', u'survivor']"
7216,2.0,0.1582,"man, woman, time, be, get, help, year, good, need, friend","[u'rewatch', u'runaway', u'jury', u'movie', u'new', u'light', u'current', u'movement', u'dustin', u'hoffman', u'jeremy', u'piven', u'star', u'current', u'movement']"
7217,2.0,0.1586,"man, woman, time, be, get, help, year, good, need, friend","[u'tfh', u'stand', u'solidarity', u'victim', u'sexual', u'assault', u'harassment']"
7218,2.0,0.1615,"man, woman, time, be, get, help, year, good, need, friend","[u'spend', u'much', u'last', u'year', u'mindfuck', u'something', u'fault', u'ask', u'get']"
7219,2.0,0.1619,"man, woman, time, be, get, help, year, good, need, friend","[u'would', u'great', u'hashtag', u'turn']"
7220,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'story', u'come', u'action', u'serial', u'offender', u'would', u'bet', u'quite']"
7221,2.0,0.1587,"man, woman, time, be, get, help, year, good, need, friend","[u'insane', u'part', u'movement', u'think', u'untold', u'story']"
7222,2.0,0.1615,"man, woman, time, be, get, help, year, good, need, friend","[u'time', u'self', u'blame', u'say', u'ask', u'sexy', u'clothe', u'way', u'move']"
7223,2.0,0.1637,"man, woman, time, be, get, help, year, good, need, friend","[u'tarana_burke', u'recognize', u'endorse', u'campaign', u'shortly', u'take', u'forgot']"
7224,2.0,0.1598,"man, woman, time, be, get, help, year, good, need, friend","[u'apparently', u'identify', u'good', u'chunk', u'hollywood', u'predator', u'binge', u'watch', u'family', u'guy']"
7225,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend","[u'late', u'zbleumoon', u'thank']"
7226,2.0,0.1639,"man, woman, time, be, get, help, year, good, need, friend","[u'psalm', u'go', u'astray', u'birth', u'pedophile', u'wicked', u'animal', u'deserve', u'mercy', u'save', u'child', u'cost']"
7227,2.0,0.1599,"man, woman, time, be, get, help, year, good, need, friend","[u'assault', u'sexually_harassed', u'daily_basis', u'stranger', u'objectify', u'way', u'class', u'unacceptable']"
7228,2.0,0.162,"man, woman, time, be, get, help, year, good, need, friend","[u'force', u'suck', u'stranger', u'dick', u'hot', u'tub', u'rap', u'coworker', u'bad', u'date', u'blame', u'still', u'horrify']"
7229,2.0,0.1609,"man, woman, time, be, get, help, year, good, need, friend","[u'thought', u'post', u'would', u'break', u'tweet', u'make', u'break', u'sob', u'hear', u'simple', u'word', u'enough']"
7230,2.0,0.1613,"man, woman, time, be, get, help, year, good, need, friend","[u'many', u'time', u'fit', u'tweet']"
7231,2.0,0.1663,"man, woman, time, be, get, help, year, good, need, friend","[u'favorite', u'human']"
7232,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'share']
7233,2.0,0.1593,"man, woman, time, be, get, help, year, good, need, friend","[u'beautifully', u'say']"
7234,2.0,0.1596,"man, woman, time, be, get, help, year, good, need, friend",[u'omg']
7235,2.0,0.1591,"man, woman, time, be, get, help, year, good, need, friend","[u'thank', u'brave']"
7236,2.0,0.1619,"man, woman, time, be, get, help, year, good, need, friend","[u'would', u'take', u'long', u'character', u'explain', u'detail', u'let', u'suffice']"
7237,2.0,0.1601,"man, woman, time, be, get, help, year, good, need, friend","[u'female', u'share', u'story', u'be', u'encouraging', u'keep', u'share', u'also', u'time', u'spotlight', u'glorification', u'rape', u'rap', u'music', u'give', u'voice', u'many', u'female', u'victim', u'silent', u'support', u'let', u'expose', u'sexual', u'predator', u'hip', u'hop', u'pic']"
