,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
2077,2077,12.0,0.3176000118255615,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['first', 'must', 'respect', 'feminism', 'sexual', 'assault', 'joke', 'must', 'stand', 'woman', 'suffer']"
2078,2078,25.0,0.5103999972343445,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['mom', 'would', 'say']"
2079,2079,24.0,0.15569999814033508,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['deserve', 'glitter', 'mail', 'house', 'daily', 'anti', 'statement', 'pic']"
2080,2080,13.0,0.37709999084472656,"move, list, next, guess, perpetrator, often, retweet, mine, music, weight","['thank', 'make', 'difference']"
2081,2081,3.0,0.28220000863075256,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['first', 'experience', 'church', 'youth', 'leader', 'rubber', 'back', 'work', 'monthly', 'newsletter']"
2082,2082,11.0,0.25859999656677246,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['read', 'rvabused', 'true', 'story']"
2083,2083,18.0,0.23589999973773956,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['support', 'woman', 'bravely', 'share', 'story', 'see', 'hear']"
2084,2084,29.0,0.1842000037431717,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['gain', 'independence', 'tough', 'young', 'woman', 'encounter', 'monster', 'tend', 'blame']"
2085,2085,17.0,0.5170999765396118,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['really', 'think', 'appropriate', 'blame', 'woman', 'problem', 'victim', 'need', 'stop', 'sham']"
2086,2086,29.0,0.2921000123023987,"boy, young, sad, happen, age, abuser, learn, anything, man, grope","['anything', 'wrong']"
2087,2087,8.0,0.23659999668598175,"pic, far, end, could, step, find, yet, good, like, accuse","['boss', 'behaf', 'weinstein', 'suggest', 'report', 'immediately', 'victim']"
2088,2088,17.0,0.3711000084877014,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['man', 'orbit', 'think', 'woman', 'get', 'sexual', 'harassed', 'work', 'place']"
2089,2089,2.0,0.17309999465942383,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['stalker', 'college', 'luckily', 'residential', 'adviser', 'listen', 'take', 'swift', 'action']"
2090,2090,0.0,0.2849999964237213,"year, old, first, job, really, later, never, boss, walk, time","['year', 'old', 'remember', 'old', 'man', 'grocery', 'store', 'tell', 'look', 'hot', 'short']"
2091,2091,0.0,0.29249998927116394,"year, old, first, job, really, later, never, boss, walk, time","['first', 'job', 'really', 'button', 'shirt']"
2092,2092,0.0,0.25949999690055847,"year, old, first, job, really, later, never, boss, walk, time","['have', 'catcall', 'boy', 'year', 'old', 'child', 'teach', 'harass', 'woman', 'street', 'let', 'sink']"
2093,2093,15.0,0.2921999990940094,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['want', 'know', 'member', 'harass', 'assaulted', 'member', 'ask', 'get', 'answer']"
2094,2094,1.0,0.1656000018119812,"well, day, ago, lose, pain, who, idea, say, suppose, have","['great', 'news', 'redirect', 'donation', 'page', 'rainn']"
2095,2095,8.0,0.2159000039100647,"pic, far, end, could, step, find, yet, good, like, accuse","['shell', 'pence', 'impeach']"
2096,2096,12.0,0.4828000068664551,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['something', 'powerful', 'woman', 'stand', 'together', 'abuse']"
2097,2097,2.0,0.31869998574256897,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['bear', 'read']"
2098,2098,23.0,0.18060000240802765,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['early', 'yet', 'feel', 'yesterday', 'escape', 'cab', 'driver', 'give', 'ride', 'home', 'thank', 'cab', 'driver']"
2099,2099,25.0,0.1987999975681305,"other, exactly, mom, trump, trust, empower, police, black, grow, someone","['great', 'talk', 'sfv', 'last', 'night', 'ca', 'politic', 'clean', 'pic']"
2100,2100,17.0,0.2784000039100647,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['may', 'old', 'seem', 'mainstream', 'genie']"
2101,2101,2.0,0.20970000326633453,"heart, break, reach, heartbreak, open, away, put, decade, wish, nearly","['notice', 'find', 'think', 'psych', 'phd', 'mom', 'rip', 'crap', 'deal']"
2102,2102,18.0,0.2581999897956848,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['photo', 'doc', 'gender', 'ally', 'nonviolent', 'empathy', 'coach', 'member', 'team', 'humanity', 'give', 'style', 'thank', 'goosebump', 'voice', 'believe']"
2103,2103,11.0,0.1695999950170517,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['iby', 'resonate', 'ally', 'offer', 'bridge']"
2104,2104,15.0,0.12890000641345978,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['gender', 'ally', 'be', 'grateful', 'courage', 'bravery', 'monday']"
2105,2105,22.0,0.3018999993801117,"fight, thread, important, predator, change, real, society, lady, continue, moment","['understand', 'apparently', 'unacceptable', 'man', 'victim', 'especially', 'say', 'anything', 'belittle']"
2106,2106,3.0,0.23659999668598175,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['man', 'speak', 'even', 'less', 'woman', 'say', 'anything', 'dismiss', 'belittled', 'need', 'fix']"
2107,2107,18.0,0.3946000039577484,"share, story, also, harassment, sex, s, want, sadly, attention, senator",['thought']
2108,2108,7.0,0.20630000531673431,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['molest', 'twice', 'child', 'take', 'advantage', 'boss', 'numerous', 'occasion', 'middle', 'aged', 'white', 'man', 'problem']"
2109,2109,15.0,0.24940000474452972,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['would', 'go', 'public', 'accusation', 'sexual', 'assault', 'powerful', 'man', 'get', 'anything', 'truth', 'may', 'protect', 'woman', 'finally', 'tell', 'wrong']"
2110,2110,3.0,0.26919999718666077,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['still', 'traumatize', 'go', 'public', 'expose', 'sexual', 'assault', 'powerful', 'man', 'aware', 'highly', 'likely', 'punish', 'tell', 'truth']"
2111,2111,3.0,0.3176000118255615,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['name', 'sexual', 'predator', 'expose', 'less', 'powerful', 'start']"
2112,2112,3.0,0.23350000381469727,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['gentleman', 'thread', 'big', 'picture', 'predator', 'open', 'secret', 'month', 'ago', 'woman', 'sexually', 'assault', 'keep', 'secret', 'fear', 'shame']"
2113,2113,7.0,0.3910999894142151,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit",['thank']
2114,2114,18.0,0.24490000307559967,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['actually', 'think', 'issue', 'famous', 'give', 'power', 'power', 'corrupt']"
2115,2115,26.0,0.18799999356269836,"read, wonder, tweet, must, child, follow, ignore, grateful, protect, stop","['find', 'original', 'tweet', 'thread', 'want', 'read', 'victim', 'sexual', 'assault', 'mark', 'halperin', 'stfu']"
2116,2116,4.0,0.2720000147819519,"alone, believe, support, turn, respect, fault, ppl, party, survivor, shit","['thank', 'support']"
2117,2117,23.0,0.3644999861717224,"daughter, social_media, unfortunately, amazing, ashamed, molest, wife, everyday, gender, feed","['dare', 'say', 'man', 'sexually', 'assault', 'deserve', 'comeback', 'daughter', 'wife']"
2118,2118,31.0,0.29109999537467957,"stand, enough, power, anyone, industry, home, whole, back, heal, lucky","['thank', 'support', 'disgusting', 'story', 'promote', 'make', 'famous', 'sexual', 'predator', 'danger', 'woman']"
2119,2119,7.0,0.33559998869895935,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['thank', 'much', 'support', 'painful', 'scary']"
2120,2120,19.0,0.22499999403953552,"one, father, leave, college, quiet, run, new, scar, meet, ill","['good', 'job', 'finally', 'original', 'reporting', 'victim', 'drain', 'swamp', 'meaning']"
2121,2121,21.0,0.31450000405311584,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['team', 'positive', 'change']"
2122,2122,3.0,0.15780000388622284,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['victory', 'victim', 'announce', 'terminate', 'mark', 'halperin', 'contract']"
2123,2123,32.0,0.21969999372959137,"maybe, wrong, justice, already, message, system, head, dress, senate, pervasive","['tune', 'hear', 'eleanor', 'halperin']"
2124,2124,24.0,0.16609999537467957,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['proud', 'eleanor', 'mcmanus', 'go', 'tell', 'truth', 'mark', 'halperin', 'order', 'protect', 'young', 'woman']"
2125,2125,7.0,0.3082999885082245,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit","['thank', 'stand', 'definitely', 'victim']"
2126,2126,3.0,0.5320000052452087,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'really', 'help', 'halperin', 'show', 'young', 'woman', 'safe', 'get', 'help']"
2127,2127,11.0,0.19789999723434448,"sexually_harass, write, hollywood, true, problem, magnitude, march, woman, assault, status","['help', 'girl', 'explain', 'legal', 'workplace', 'stopping']"
2128,2128,3.0,0.289000004529953,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['mark', 'halperin', 'hurt', 'many', 'none', 'ever', 'feel', 'safe', 'come_forward']"
2129,2129,3.0,0.21960000693798065,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['clear', 'victim', 'story', 'mark', 'halperin', 'junior', 'abc', 'employee', 'attack']"
2130,2130,18.0,0.2345999926328659,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['good', 'point', 'medium', 'company', 'hire', 'woman', 'leave', 'sexual', 'harassment']"
2131,2131,3.0,0.24779999256134033,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['need', 'talk', 'man', 'sexually_harass', 'assaulted', 'professor', 'be', 'suddenly', 'furious']"
2132,2132,3.0,0.22380000352859497,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['see', 'enty', 'last', 'para', 'devastating', 'bring', 'awful', 'memory', 'fear', 'victim', 'say']"
2133,2133,21.0,0.2062000036239624,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['hollywood', 'reporter', 'ought', 'ask', 'meryl', 'streep', 'production', 'status', 'nra', 'movie', 'weinstein']"
2134,2134,3.0,0.3398999869823456,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'support', 'need', 'stop', 'secrecy', 'want', 'fight', 'name', 'go', 'war']"
2135,2135,3.0,0.27250000834465027,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['ugh', 'powerful', 'man', 'industry']"
2136,2136,21.0,0.1785999983549118,"hard, part, life, school, matter, forget, wear, tag, middle, everything","['get', 'strong', 'sense', 'lot', 'woman', 'go', 'high', 'powered', 'lawyer']"
2137,2137,3.0,0.22990000247955322,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['have', 'never', 'tell', 'father', 'man', 'work', 'would', 'upset', 'much', 'recent', 'event']"
2138,2138,0.0,0.2535000145435333,"year, old, first, job, really, later, never, boss, walk, time","['year', 'later', 'lawyer', 'elect', 'official', 'old', 'marry', 'tell', 'vulgar', 'term', 'able', 'sex']"
2139,2139,27.0,0.20270000398159027,"sorry, be, bring, sister, tour, female, ass, hug, person, truly","['s', 'horrendous', 'sorry']"
2140,2140,0.0,0.23080000281333923,"year, old, first, job, really, later, never, boss, walk, time","['awful', 's', 'woman', 'leave', 'option', 'leave', 'job', 'often', 'move', 'downward']"
2141,2141,0.0,0.22429999709129333,"year, old, first, job, really, later, never, boss, walk, time","['be', 'really', 'sob', 'challenge', 'get', 'rap', 'work', 'need', 'gun', 'stop']"
2142,2142,7.0,0.3910999894142151,"thank, man, respond, side, trauma, brave, realize, wake, easy, hit",['thank']
2143,2143,3.0,0.21619999408721924,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['career', 'different', 'man', 'suddenly', 'grab', 'kiss', 'lip', 'job', 'interview', 'push', 'away', 'froze']"
2144,2144,3.0,0.37119999527931213,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['thank', 'empathetic', 'response', 'hand', 'shake', 'share', 'publicly', 'first', 'time', 'even', 'name']"
2145,2145,12.0,0.14300000667572021,"care, harvey_weinstein, conversation, begin, together, else, join, behavior, little, suffer","['horrible', 'alabama', 'would', 'rather', 'choose', 'take', 'immediately', 'want', 'voter', 'believe', 'woman', 'believe', 'minister']"
2146,2146,24.0,0.14090000092983246,"mean, hear, everywhere, son, trigger, understand, grab, spread, sexual, dear","['ally', 'launch', 'target', 'accuser', 'well', 'legislator', 'fault', 'fellow', 'republican', 'woman', 'silent']"
2147,2147,18.0,0.18440000712871552,"share, story, also, harassment, sex, s, want, sadly, attention, senator","['owe', 'someone', 'apology', 'something', 'may', 'happen', 'sound', 'likely', 'man']"
2148,2148,26.0,0.2953000068664551,"read, wonder, tweet, must, child, follow, ignore, grateful, protect, stop","['get', 'follow', 'sue']"
2149,2149,0.0,0.2345000058412552,"year, old, first, job, really, later, never, boss, walk, time","['seem', 'unearth', 'lot', 'successful', 'sexual', 'predator', 'office']"
2150,2150,3.0,0.2451999932527542,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['let', 'teach', 'daughter', 'protect', 'let', 'teach', 'son', 'treat', 'woman', 'let', 'help', 'incident', 'report']"
2151,2151,1.0,0.29100000858306885,"well, day, ago, lose, pain, who, idea, say, suppose, have","['back', 'day', 'woman', 'could', 'literally', 'nothing', 'endure']"
2152,2152,15.0,0.47749999165534973,"world, go, truth, wait, allow, courage, date, finally, rape, viral","['go', 'get']"
2153,2153,9.0,0.2957000136375427,"years_ago, raise, silent, stay, weinstein, create, nothing, remember, guilty, beautiful","['campaign', 'create', 'black_woman', 'years_ago']"
2154,2154,20.0,0.27309998869895935,"actually, agree, love, inspire, country, rise, twice, asshole, entire, club","['come_forward', 'seek']"
2155,2155,30.0,0.20360000431537628,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['french', 'version', 'mean', 'pigpic']"
2156,2156,30.0,0.2328999936580658,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['realness', 'today']"
2157,2157,3.0,0.21379999816417694,"woman, hashtag, speak, know, movement, many, experience, talk, story, name","['interrupt', 'twitter', 'hiatus', 'tweet', 'important']"
2158,2158,30.0,0.3889999985694885,"strong, today, send, instead, personal, flood, lead, sometimes, story, affect","['good', 'friend', 'mentor', 'family', 'thing', 'unite', 'far', 'many', 'survivorship']"
2159,2159,0.0,0.33230000734329224,"year, old, first, job, really, later, never, boss, walk, time","['week', 'college', 'male', 'friend', 'insist', 'walk', 'home', 'instead', 'room', 'take', 'intervene', 'night']"
2160,2160,17.0,0.13609999418258667,"harass, say, sexually, almost, seem, ask, guy, woman, place, think","['sport', 'team', 'party', 'man', 'player', 'point', 'yell', 'get', 'dib', 'e', 'tonight', 'friend', 'step']"
